"index","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL","Cluster"
"6070","Pubmed","33545068","Systematically defining selective autophagy receptor-specific cargo using autophagosome content profiling.",2.40827432296831e-17,6.83861659637697e-14,7.89749682842639e-13,1.40094133915713e-12,34789,1297,510,64,"Pubmed","http://pubmed.org/33545068","6"
"6071","Pubmed","32726632","Control of Viral Infection by Natural Killer Cell Inhibitory Receptors.",2.4687297759045e-17,6.83861659637697e-14,7.89749682842639e-13,1.43610948523916e-12,34789,16,510,11,"Pubmed","http://pubmed.org/32726632","6"
"6072","Pubmed","20503287","Interleukin-9 polymorphism in infants with respiratory syncytial virus infection: an opposite effect in boys and girls.",5.38305073750522e-16,1.37706603481851e-12,1.59028869205426e-11,3.13142827502154e-11,34789,204,510,25,"Pubmed","http://pubmed.org/20503287","6"
"6073","Pubmed","16130169","Proteomics of human umbilical vein endothelial cells applied to etoposide-induced apoptosis.",5.44463295070235e-16,1.37706603481851e-12,1.59028869205426e-11,3.16725188008257e-11,34789,74,510,17,"Pubmed","http://pubmed.org/16130169","6"
"6074","Pubmed","17703412","Genetic susceptibility to respiratory syncytial virus bronchiolitis is predominantly associated with innate immune genes.",7.62050588321908e-16,1.80142612312243e-12,2.08035600380653e-11,4.4330006823862e-11,34789,207,510,25,"Pubmed","http://pubmed.org/17703412","6"
"6075","Pubmed","26618866","∆F508 CFTR interactome remodelling promotes rescue of cystic fibrosis.",7.74180930311158e-16,1.80142612312243e-12,2.08035600380653e-11,4.50356530780607e-11,34789,640,510,42,"Pubmed","http://pubmed.org/26618866","6"
"6076","Pubmed","25963833","Quantitative Proteomics Reveals Dynamic Interactions of the Minichromosome Maintenance Complex (MCM) in the Cellular Response to Etoposide Induced DNA Damage.",1.59387607898933e-15,3.56611381796029e-12,4.118285061056e-11,9.27189592669674e-11,34789,844,510,48,"Pubmed","http://pubmed.org/25963833","6"
"6077","Pubmed","35562734","VCP interaction with HMGB1 promotes hepatocellular carcinoma progression by activating the PI3K/AKT/mTOR pathway.",2.29720633082766e-15,4.94937358062618e-12,5.71572650766836e-11,1.33633086676907e-10,34789,329,510,30,"Pubmed","http://pubmed.org/35562734","6"
"6078","Pubmed","19258923","Genetic susceptibility to respiratory syncytial virus bronchiolitis in preterm children is associated with airway remodeling genes and innate immune genes.",5.89188693204701e-15,1.22408159503942e-11,1.41361639131525e-10,3.42742846611038e-10,34789,205,510,24,"Pubmed","http://pubmed.org/19258923","6"
"6079","Pubmed","26410627","The Interleukin-2-mTORc1 Kinase Axis Defines the Signaling, Differentiation, and Metabolism of T Helper 1 and Follicular B Helper T Cells.",6.69840596123635e-15,1.34365403992083e-11,1.55170323840043e-10,3.89659671577041e-10,34789,227,510,25,"Pubmed","http://pubmed.org/26410627","6"
"6080","Pubmed","19199708","Proteomic analysis of human parotid gland exosomes by multidimensional protein identification technology (MudPIT).",3.42081606989337e-14,6.63319041392791e-11,7.66026279117583e-10,1.98995712417837e-09,34789,417,510,32,"Pubmed","http://pubmed.org/19199708","6"
"6081","Pubmed","23128233","Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.",4.42911013936972e-14,8.31129661378759e-11,9.59820421607976e-10,2.57650195027415e-09,34789,342,510,29,"Pubmed","http://pubmed.org/23128233","6"
"6082","Pubmed","28424516","SLAMF7 is critical for phagocytosis of haematopoietic tumour cells via Mac-1 integrin.",5.46902707868518e-14,9.94200760066483e-11,1.14814118305798e-09,3.18144243221274e-09,34789,14,510,9,"Pubmed","http://pubmed.org/28424516","6"
"6083","Pubmed","19738201","Proteomic analysis of integrin-associated complexes identifies RCC2 as a dual regulator of Rac1 and Arf6.",1.07383708417078e-13,1.89294699576917e-10,2.18604781899696e-09,6.24672508603826e-09,34789,707,510,41,"Pubmed","http://pubmed.org/19738201","6"
"6084","Pubmed","22304920","PKCε promotes oncogenic functions of ATF2 in the nucleus while blocking its apoptotic function at mitochondria.",1.60218426334643e-13,2.74124302845261e-10,3.16569262482413e-09,9.32022629673887e-09,34789,136,510,19,"Pubmed","http://pubmed.org/22304920","6"
"6085","Pubmed","22863883","A high-throughput approach for measuring temporal changes in the interactome.",2.10782098916294e-13,3.50331893090247e-10,4.04576711617761e-09,1.22616162581586e-08,34789,1455,510,61,"Pubmed","http://pubmed.org/22863883","6"
"6086","Pubmed","30948266","Gain of Additional BIRC3 Protein Functions through 3'-UTR-Mediated Protein Complex Formation.",2.82089590158409e-13,4.55825434408194e-10,5.26404700690776e-09,1.6409715638695e-08,34789,1425,510,60,"Pubmed","http://pubmed.org/30948266","6"
"6087","Pubmed","11489982","The source of early IFN-gamma that plays a role in Th1 priming.",3.20683667277624e-13,4.90916060338788e-10,5.66928701866859e-09,1.86548102928739e-08,34789,11,510,8,"Pubmed","http://pubmed.org/11489982","6"
"6088","Pubmed","22522492","Nonclassical MHC class Ib-restricted cytotoxic T cells monitor antigen processing in the endoplasmic reticulum.",3.20683667277624e-13,4.90916060338788e-10,5.66928701866859e-09,1.86548102928739e-08,34789,11,510,8,"Pubmed","http://pubmed.org/22522492","6"
"6089","Pubmed","25275127","HIV-1 Nef and Vpu are functionally redundant broad-spectrum modulators of cell surface receptors, including tetraspanins.",3.33587687336354e-13,4.97575973018728e-10,5.74619824556102e-09,1.94054629477304e-08,34789,40,510,12,"Pubmed","http://pubmed.org/25275127","6"
"6090","Pubmed","32812023","Phosphorylated tau interactome in the human Alzheimer&#39;s disease brain.",4.10628170492102e-13,5.97176548346664e-10,6.89642390403491e-09,2.38870619338666e-08,34789,125,510,18,"Pubmed","http://pubmed.org/32812023","6"
"6091","Pubmed","17353931","Large-scale mapping of human protein-protein interactions by mass spectrometry.",4.63446743546087e-13,6.57551804038121e-10,7.59366052143985e-09,2.6959623965563e-08,34789,1284,510,56,"Pubmed","http://pubmed.org/17353931","6"
"6092","Pubmed","17081065","Proteomic and bioinformatic characterization of the biogenesis and function of melanosomes.",5.77548603032778e-13,7.99932317514828e-10,9.2379253193929e-09,3.35971573356228e-08,34789,79,510,15,"Pubmed","http://pubmed.org/17081065","6"
"6093","Pubmed","29128334","A Map of Human Mitochondrial Protein Interactions Linked to Neurodegeneration Reveals New Mechanisms of Redox Homeostasis and NF-κB Signaling.",7.93331860085288e-13,1.0732488596484e-09,1.23942896135982e-08,4.61497009648814e-08,34789,786,510,42,"Pubmed","http://pubmed.org/29128334","6"
"6094","Pubmed","33194618","TRIM37 Mediates Chemoresistance and Maintenance of Stemness in Pancreatic Cancer Cells ",8.21650824169703e-13,1.08629708508182e-09,1.25449755272252e-08,4.77970717436e-08,34789,305,510,26,"Pubmed","http://pubmed.org/33194618","6"
"6095","Pubmed","20876399","A QUICK screen for Lrrk2 interaction partners--leucine-rich repeat kinase 2 is involved in actin cytoskeleton dynamics.",8.80079336369112e-13,1.13768833678364e-09,1.31384614195898e-08,5.1195975155264e-08,34789,43,510,12,"Pubmed","http://pubmed.org/20876399","6"
"6096","Pubmed","20674402","SAP protein-dependent natural killer T-like cells regulate the development of CD8(+) T cells with innate lymphocyte characteristics.",9.49713457469172e-13,1.20101589669341e-09,1.3869792378843e-08,5.52467312478967e-08,34789,12,510,8,"Pubmed","http://pubmed.org/20674402","6"
"6097","Pubmed","33644029","Molecular Characterization of the Oncogene BTF3 and Its Targets in Colorectal Cancer.",1.0162399043993e-12,1.25780229188758e-09,1.45255834582571e-08,5.91167077187162e-08,34789,626,510,37,"Pubmed","http://pubmed.org/33644029","6"
"6098","Pubmed","29180619","The STUbL RNF4 regulates protein group SUMOylation by targeting the SUMO conjugation machinery.",1.40231004831586e-12,1.69948291938813e-09,1.96262808079389e-08,8.15751801306304e-08,34789,1203,510,53,"Pubmed","http://pubmed.org/29180619","6"
"6099","Pubmed","21319273","An important role for CDK2 in G1 to S checkpoint activation and DNA damage response in human embryonic stem cells.",1.89256922902079e-12,2.24682728960403e-09,2.59472235993906e-08,1.10094537190597e-07,34789,397,510,29,"Pubmed","http://pubmed.org/21319273","6"
"6100","Pubmed","19190083","Characterization of exosome-like vesicles released from human tracheobronchial ciliated epithelium: a possible role in innate defense.",2.14534021112402e-12,2.44939556797497e-09,2.82865597990861e-08,1.24798730761507e-07,34789,46,510,12,"Pubmed","http://pubmed.org/19190083","6"
"6101","Interaction","int:TMEM106B","TMEM106B interactions",1.25512750931124e-11,1.55171413976149e-07,1.55167061846591e-06,1.55171413976149e-07,20010,307,505,32," "," ","6"
"6102","Interaction","int:DPP4","DPP4 interactions",2.6514582524324e-11,1.63899891874109e-07,1.63895294934855e-06,3.27799783748217e-07,20010,453,505,39," "," ","6"
"6103","Interaction","int:LRRK2","LRRK2 interactions",1.01054786549932e-10,4.16446775372271e-07,4.16435095190503e-06,1.24934032611681e-06,20010,495,505,40," "," ","6"
"6104","Interaction","int:MYO19","MYO19 interactions",2.32720587745246e-10,7.1928115657362e-07,7.19260982723927e-06,2.87712462629448e-06,20010,250,505,27," "," ","6"
"6105","Interaction","int:CFTR","CFTR interactions",4.93804865904303e-10,1.1477930329881e-06,1.14776084056388e-05,6.10490955717489e-06,20010,778,505,51," "," ","6"
"6106","Interaction","int:AGR2","AGR2 interactions",5.57045878664448e-10,1.1477930329881e-06,1.14776084056388e-05,6.88675819792857e-06,20010,930,505,57," "," ","6"
"6107","Interaction","int:BCAP31","BCAP31 interactions",1.02432452391057e-09,1.80910344130091e-06,1.80905270094636e-05,1.26637240891063e-05,20010,513,505,39," "," ","6"
"6108","Interaction","int:SH3BGRL","SH3BGRL interactions",1.32024401522858e-09,2.04027209503387e-06,2.0402148710371e-05,1.63221767602709e-05,20010,150,505,20," "," ","6"
"6109","Interaction","int:HDAC6","HDAC6 interactions",3.38326344599426e-09,4.64747622031412e-06,4.64734587144308e-05,4.18272859828271e-05,20010,925,505,55," "," ","6"
"6110","Interaction","int:VAPA","VAPA interactions",5.69604906025756e-09,6.36460028651439e-06,6.36442177705622e-05,7.04202545319642e-05,20010,663,505,44," "," ","6"
"6111","Interaction","int:MYO18A","MYO18A interactions",5.73519000748362e-09,6.36460028651439e-06,6.36442177705622e-05,7.090415406252e-05,20010,289,505,27," "," ","6"
"6112","Interaction","int:MET","MET interactions",6.17772413153544e-09,6.36460028651439e-06,6.36442177705622e-05,7.63752034381727e-05,20010,290,505,27," "," ","6"
"6113","Interaction","int:ERBB3","ERBB3 interactions",7.46053596520285e-09,6.73234368968159e-06,6.73215486603671e-05,9.22346061378029e-05,20010,353,505,30," "," ","6"
"6114","Interaction","int:VCP","VCP interactions",7.62378157854422e-09,6.73234368968159e-06,6.73215486603671e-05,9.42528116555422e-05,20010,1410,505,72," "," ","6"
"6115","Interaction","int:PDIA4","PDIA4 interactions",1.38218250418936e-08,1.13919481995287e-05,0.000113916286868478,0.000170879222992931,20010,427,505,33," "," ","6"
"6116","Interaction","int:WDFY4","WDFY4 interactions",1.77518379177744e-08,1.29812301553585e-05,0.000129808660677085,0.000219465972177445,20010,141,505,18," "," ","6"
"6117","Interaction","int:FN1","FN1 interactions",1.7850110219291e-08,1.29812301553585e-05,0.000129808660677085,0.000220680912641095,20010,840,505,50," "," ","6"
"6118","Interaction","int:ACTR2","ACTR2 interactions",2.07505207050189e-08,1.37553093062456e-05,0.000137549235078136,0.000256538687476149,20010,307,505,27," "," ","6"
"6119","Interaction","int:CFD","CFD interactions",2.11397619363154e-08,1.37553093062456e-05,0.000137549235078136,0.000261350876818667,20010,1360,505,69," "," ","6"
"6120","Interaction","int:CANX","CANX interactions",2.55641047868191e-08,1.58024513739722e-05,0.000158020081588596,0.000316049027479444,20010,1226,505,64," "," ","6"
"6121","Interaction","int:LCK","LCK interactions",2.78637262867e-08,1.6403773718213e-05,0.000164033136376696,0.000344479248082473,20010,462,505,34," "," ","6"
"6122","Interaction","int:USP48","USP48 interactions",4.40572764660649e-08,2.3914978516278e-05,0.000239143077671869,0.00054468010894996,20010,661,505,42," "," ","6"
"6123","Interaction","int:MYH9","MYH9 interactions",4.44911838448915e-08,2.3914978516278e-05,0.000239143077671869,0.000550044505874394,20010,686,505,43," "," ","6"
"6124","Interaction","int:DBN1","DBN1 interactions",5.95657470254031e-08,3.06838054364608e-05,0.00030682944840471,0.000736411330475059,20010,387,505,30," "," ","6"
"6125","Interaction","int:GRB2","GRB2 interactions",6.74761046737864e-08,3.33682832832809e-05,0.000333673473951024,0.000834207082082022,20010,798,505,47," "," ","6"
"6126","Interaction","int:HLA-C","HLA-C interactions",7.16603524623245e-08,3.40744975958353e-05,0.00034073541900296,0.000885936937491718,20010,347,505,28," "," ","6"
"6127","Interaction","int:FNDC5","FNDC5 interactions",9.06564044540618e-08,4.15105603061321e-05,0.000415093960495731,0.00112078512826557,20010,1470,505,71," "," ","6"
"6128","Interaction","int:ACTG1","ACTG1 interactions",9.52186056405512e-08,4.20424150547905e-05,0.000420412358811749,0.00117718762153413,20010,463,505,33," "," ","6"
"6129","Interaction","int:CLEC4E","CLEC4E interactions",1.02626636604645e-07,4.37507968394216e-05,0.000437495697504157,0.00126877310834323,20010,353,505,28," "," ","6"
"6130","Interaction","int:U2AF2","U2AF2 interactions",1.12891457869873e-07,4.58746578122591e-05,0.000458733711548194,0.00139567709364525,20010,634,505,40," "," ","6"
"6131","Interaction","int:PTPRO","PTPRO interactions",1.15029878846561e-07,4.58746578122591e-05,0.000458733711548194,0.00142211439218003,20010,142,505,17," "," ","6"
"6132","Interaction","int:BAP1","BAP1 interactions",1.40739743260592e-07,5.43739201853343e-05,0.000543723951470611,0.0017399654459307,20010,1313,505,65," "," ","6"
"6133","Interaction","int:SDF2L1","SDF2L1 interactions",1.5306719520029e-07,5.73445374018541e-05,0.000573429290459731,0.00189236973426118,20010,317,505,26," "," ","6"
"6134","Interaction","int:CD8A","CD8A interactions",1.63038959525653e-07,5.92838428416369e-05,0.00059282180093595,0.00201565065661565,20010,26,505,8," "," ","6"
"6135","Interaction","int:ERBB4","ERBB4 interactions",1.88748792172698e-07,6.66714662180305e-05,0.000666695962675584,0.00233350131763107,20010,182,505,19," "," ","6"
"6136","Interaction","int:DNAJB12","DNAJB12 interactions",2.0415041582138e-07,6.97299765007292e-05,0.000697280207674918,0.00252391159079972,20010,165,505,18," "," ","6"
"6137","Interaction","int:AAR2","AAR2 interactions",2.08687950378305e-07,6.97299765007292e-05,0.000697280207674918,0.00258000913052698,20010,649,505,40," "," ","6"
"6138","Interaction","int:PRKCZ","PRKCZ interactions",2.21297924716661e-07,7.01514421351814e-05,0.00070149474580997,0.00273590624327207,20010,411,505,30," "," ","6"
"6139","Interaction","int:LIMA1","LIMA1 interactions",2.21297924716661e-07,7.01514421351814e-05,0.00070149474580997,0.00273590624327207,20010,411,505,30," "," ","6"
"6140","Interaction","int:CBL","CBL interactions",2.943602479702e-07,9.00149576233581e-05,0.0009001243295243,0.00363917574565558,20010,510,505,34," "," ","6"
"6141","Interaction","int:TFRC","TFRC interactions",2.98520849515302e-07,9.00149576233581e-05,0.0009001243295243,0.00369061326255768,20010,463,505,32," "," ","6"
"6142","Interaction","int:FAM20C","FAM20C interactions",3.13944429257355e-07,9.24117852121114e-05,0.000924091933167898,0.00388129497890868,20010,188,505,19," "," ","6"
"6143","Interaction","int:KLRD1","KLRD1 interactions",3.53683998017594e-07,0.000101688262034686,0.00101685409959813,0.00437259526749151,20010,104,505,14," "," ","6"
"6144","Interaction","int:TCTN3","TCTN3 interactions",3.98995199200275e-07,0.000110886661735207,0.00110883551670629,0.004932777647713,20010,333,505,26," "," ","6"
"6145","Interaction","int:MYLK4","MYLK4 interactions",4.03615609324946e-07,0.000110886661735207,0.00110883551670629,0.0049898997780843,20010,90,505,13," "," ","6"
"6146","Interaction","int:ISG15","ISG15 interactions",4.21708256909132e-07,0.000113338677829731,0.00113335498992874,0.0052135791801676,20010,494,505,33," "," ","6"
"6147","Interaction","int:HLA-E","HLA-E interactions",5.61014993364753e-07,0.000147570816233371,0.00147566677279586,0.00693582836296844,20010,78,505,12," "," ","6"
"6148","Interaction","int:CALR3","CALR3 interactions",6.23911952295698e-07,0.000160696322213161,0.00160691815125187,0.00771342346623172,20010,142,505,16," "," ","6"
"6149","Interaction","int:HLA-DRB3","HLA-DRB3 interactions",8.50964180187954e-07,0.000214703472646197,0.00214697450806829,0.0105204701596637,20010,67,505,11," "," ","6"
"6150","Interaction","int:CALU","CALU interactions",8.78373592396488e-07,0.000217186654455956,0.00217180562970196,0.0108593327227978,20010,325,505,25," "," ","6"
"6151","Cytoband","6p21.3","6p21.3",1.00464780867573e-06,0.000480221652546999,0.00324047427076038,0.000480221652546999,45858,250,510,14," "," ","6"
"6152","Cytoband","chr6p21","Ensembl 110 genes in cytogenetic band chr6p21",4.26330132365763e-05,0.00724492320484613,0.0488878148547062,0.0203785803270835,45858,489,510,17,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=6","6"
"6153","Cytoband","chr1q23","Ensembl 110 genes in cytogenetic band chr1q23",5.21576836417279e-05,0.00724492320484613,0.0488878148547062,0.0249313727807459,45858,226,510,11,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=1","6"
"6154","Cytoband","chr11q13","Ensembl 110 genes in cytogenetic band chr11q13",6.06269724254907e-05,0.00724492320484613,0.0488878148547062,0.0289796928193845,45858,454,510,16,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=11","6"
"6155","Cytoband","1q23","1q23",0.000113191066394033,0.00992077859595857,0.0669441446790402,0.0541053297363479,45858,23,510,4," "," ","6"
"6156","Cytoband","17q12","17q12",0.000124528601622911,0.00992077859595857,0.0669441446790402,0.0595246715757514,45858,99,510,7," "," ","6"
"6157","Cytoband","19q13.4","19q13.4",0.000257138308404958,0.0175588730596528,0.118485028885248,0.12291211141757,45858,79,510,6," "," ","6"
"6158","Cytoband","9q34.11","9q34.11",0.000308396540788423,0.0184266933121083,0.124340968917963,0.147413546496866,45858,53,510,5," "," ","6"
"6159","Cytoband","11q13","11q13",0.000368186869634148,0.0195548137427914,0.131953381249975,0.175993323685123,45858,118,510,7," "," ","6"
"6160","Cytoband","3p21.3","3p21.3",0.00050943589407986,0.0243510357370173,0.164317673627697,0.243510357370173,45858,59,510,5," "," ","6"
"6161","Cytoband","chr19p13","Ensembl 110 genes in cytogenetic band chr19p13",0.000601632980186585,0.0261436876844716,0.17641425961324,0.287580564529188,45858,785,510,20,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=19","6"
"6162","Cytoband","chr9q34","Ensembl 110 genes in cytogenetic band chr9q34",0.00112622531815779,0.0448613085066187,0.302718370147032,0.538335702079424,45858,324,510,11,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=9","6"
"6163","Cytoband","chr17q12","Ensembl 110 genes in cytogenetic band chr17q12",0.00140501944400999,0.0496873742716111,0.335284044471608,0.671599294236773,45858,148,510,7,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=17","6"
"6164","Cytoband","19p13.3","19p13.3",0.00145527874435681,0.0496873742716111,0.335284044471608,0.695623239802555,45858,237,510,9," "," ","6"
"6165","Cytoband","17q25.1","17q25.1",0.00213588656315661,0.0680635851459239,0.459284364358163,1,45858,81,510,5," "," ","6"
"6166","Cytoband","chr17q25","Ensembl 110 genes in cytogenetic band chr17q25",0.00251385044715026,0.0700384284697177,0.472610354441275,1,45858,307,510,10,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=17","6"
"6167","Cytoband","2p25.1","2p25.1",0.00262156930445972,0.0700384284697177,0.472610354441275,1,45858,25,510,3," "," ","6"
"6168","Cytoband","22q13.1","22q13.1",0.00263743036078435,0.0700384284697177,0.472610354441275,1,45858,85,510,5," "," ","6"
"6169","Cytoband","12q12-q13","12q12-q13",0.00330638539635972,0.0831816957610498,0.561299440544321,1,45858,8,510,2," "," ","6"
"6170","Cytoband","chr2q37","Ensembl 110 genes in cytogenetic band chr2q37",0.00402364100540501,0.0961650200291797,0.648909251590266,1,45858,226,510,8,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=2","6"
"6171","Cytoband","12q14","12q14",0.00635275869080653,0.138028120645706,0.931396098492341,1,45858,11,510,2," "," ","6"
"6172","Cytoband","3p24.1","3p24.1",0.00635275869080653,0.138028120645706,0.931396098492341,1,45858,11,510,2," "," ","6"
"6173","Cytoband","2q12","2q12",0.00756747485777027,0.150718874250591,1,1,45858,12,510,2," "," ","6"
"6174","Cytoband","15q15","15q15",0.00756747485777027,0.150718874250591,1,1,45858,12,510,2," "," ","6"
"6175","Cytoband","9q33.3","9q33.3",0.0080264331370735,0.153465401580845,1,1,45858,37,510,3," "," ","6"
"6176","Cytoband","14q32.2","14q32.2",0.0086435200739668,0.158907792129082,1,1,45858,38,510,3," "," ","6"
